# x y z us_num us_exact err_us uc_num uc_exact err_uc u_num u_exact err_u
7.419354838710e-01 2.580645161290e-01 1.612903225806e-01 3.079701285867e-01 3.081272651082e-01 1.571365215359e-04 1.539905658624e-01 1.540636325541e-01 7.306669175150e-05 3.423493852106e-01 3.425210891362e-01 1.717039255616e-04
7.741935483871e-01 2.580645161290e-01 1.612903225806e-01 3.642154912033e-01 3.643631276387e-01 1.476364354238e-04 1.821127525792e-01 1.821815638193e-01 6.881124011923e-05 4.048727082116e-01 4.050341188601e-01 1.614106484157e-04
8.064516129032e-01 2.580645161290e-01 1.612903225806e-01 4.279493752725e-01 4.280855551742e-01 1.361799016396e-04 2.139791377404e-01 2.140427775871e-01 6.363984664259e-05 4.757204037873e-01 4.758693799792e-01 1.489761918299e-04
8.387096774194e-01 2.580645161290e-01 1.612903225806e-01 4.998088223912e-01 4.999312414119e-01 1.224190207341e-04 2.499082434770e-01 2.499656207060e-01 5.737722892971e-05 5.556006221993e-01 5.557346353023e-01 1.340131030314e-04
8.709677419355e-01 2.580645161290e-01 1.612903225806e-01 5.804569491599e-01 5.805628675471e-01 1.059183872493e-04 2.902316306483e-01 2.902814337736e-01 4.980312524622e-05 6.452504999233e-01 6.453665359164e-01 1.160359930379e-04
9.032258064516e-01 2.580645161290e-01 1.612903225806e-01 6.705829638242e-01 6.706691022727e-01 8.613844853000e-05 3.352939077354e-01 3.353345511364e-01 4.064340097309e-05 7.454361784575e-01 7.455306211859e-01 9.444272837855e-05
9.354838709677e-01 2.580645161290e-01 1.612903225806e-01 7.709021786898e-01 7.709646017795e-01 6.242308965254e-05 3.854527378386e-01 3.854823008897e-01 2.956305118584e-05 8.569528185501e-01 8.570213187535e-01 6.850020344884e-05
9.677419354839e-01 2.580645161290e-01 1.612903225806e-01 8.821560100895e-01 8.821900097561e-01 3.399966660778e-05 4.410788397243e-01 4.410950048781e-01 1.616515376568e-05 9.806246007369e-01 9.806619445397e-01 3.734380279785e-05
1.000000000000e+00 2.580645161290e-01 1.612903225806e-01 1.005111957389e+00 1.005111957389e+00 0.000000000000e+00 5.025559786946e-01 5.025559786946e-01 0.000000000000e+00 1.117304702743e+00 1.117304702743e+00 0.000000000000e+00
0.000000000000e+00 2.903225806452e-01 1.612903225806e-01 7.781089980628e-03 7.781089980628e-03 0.000000000000e+00 3.890544990314e-03 3.890544990314e-03 0.000000000000e+00 8.649631878229e-03 8.649631878229e-03 0.000000000000e+00
3.225806451613e-02 2.903225806452e-01 1.612903225806e-01 7.746971928314e-03 7.782172793039e-03 3.520086472442e-05 3.874383122167e-03 3.891086396519e-03 1.670327435282e-05 8.612190232521e-03 8.650835556475e-03 3.864532395412e-05
6.451612903226e-02 2.903225806452e-01 1.612903225806e-01 7.733616871856e-03 7.798414979194e-03 6.479810733824e-05 3.868580961875e-03 3.899207489597e-03 3.062652772224e-05 8.597817419426e-03 8.668890730170e-03 7.107331074466e-05
9.677419354839e-02 2.903225806452e-01 1.612903225806e-01 7.779162568259e-03 7.868797785865e-03 8.963521760593e-05 3.892190890942e-03 3.934398892933e-03 4.220800199082e-05 8.648899300549e-03 8.747129816183e-03 9.823051563406e-05
1.290322580645e-01 2.903225806452e-01 1.612903225806e-01 7.947825080669e-03 8.058289957673e-03 1.104648770035e-04 3.977309548303e-03 4.029144978836e-03 5.183543053379e-05 8.836813717811e-03 8.957773509293e-03 1.209597914819e-04
1.612903225806e-01 2.903225806452e-01 1.612903225806e-01 8.329918773497e-03 8.457847737084e-03 1.279289635871e-04 4.169086487262e-03 4.228923868542e-03 5.983738128046e-05 9.261951996136e-03 9.401930782194e-03 1.399787860580e-04
1.935483870968e-01 2.903225806452e-01 1.612903225806e-01 9.041856401275e-03 9.184414864416e-03 1.425584631408e-04 4.525723167273e-03 4.592207432208e-03 6.648426493465e-05 1.005371847347e-02 1.020959888549e-02 1.558804120200e-04
2.258064516129e-01 2.903225806452e-01 1.612903225806e-01 1.022613752055e-02 1.038092257783e-02 1.547850572789e-04 5.118466367851e-03 5.190461288915e-03 7.199492106343e-05 1.137051719126e-02 1.153966334770e-02 1.691461564434e-04
2.580645161290e-01 2.903225806452e-01 1.612903225806e-01 1.205133305095e-02 1.221628961334e-02 1.649565623893e-04 6.031599884807e-03 6.108144806669e-03 7.654492186226e-05 1.339973441647e-02 1.357989797525e-02 1.801635587889e-04
2.903225806452e-01 2.903225806452e-01 1.612903225806e-01 1.471207050349e-02 1.488542220480e-02 1.733517013093e-04 7.362436715208e-03 7.442711102400e-03 8.027438719240e-05 1.635772198917e-02 1.654696485249e-02 1.892428633211e-04
3.225806451613e-01 2.903225806452e-01 1.612903225806e-01 1.842902154350e-02 1.860921408392e-02 1.801925404276e-04 9.221312522798e-03 9.304607041962e-03 8.329451916416e-05 2.048978332645e-02 2.068641434167e-02 1.966310152192e-04
3.548387096774e-01 2.903225806452e-01 1.612903225806e-01 2.344889207977e-02 2.363454648026e-02 1.856544004973e-04 1.173158044913e-02 1.181727324013e-02 8.569279099799e-05 2.607016227916e-02 2.627268508295e-02 2.025228037928e-04
3.870967741935e-01 2.903225806452e-01 1.612903225806e-01 3.004441460751e-02 3.023428812122e-02 1.898735137109e-04 1.502960711252e-02 1.511714406061e-02 8.753694809272e-05 3.340203452695e-02 3.360910399442e-02 2.070694674744e-04
4.193548387097e-01 2.903225806452e-01 1.612903225806e-01 3.851434243623e-02 3.870729523205e-02 1.929527958184e-04 1.926476959519e-02 1.935364761603e-02 8.887802083453e-05 4.281750109335e-02 4.302788627206e-02 2.103851787166e-04
4.516129032258e-01 2.903225806452e-01 1.612903225806e-01 4.918344546548e-02 4.937841153585e-02 1.949660703742e-04 2.459945323975e-02 2.468920576793e-02 8.975252817185e-05 5.467758360061e-02 5.489013538978e-02 2.125517891707e-04
4.838709677419e-01 2.903225806452e-01 1.612903225806e-01 6.240250724008e-02 6.259846825356e-02 1.959610134872e-04 3.120905011349e-02 3.129923412678e-02 9.018401328855e-05 6.937222096206e-02 6.958584309940e-02 2.136221373353e-04
5.161290322581e-01 2.903225806452e-01 1.612903225806e-01 7.854832309050e-02 7.874428410399e-02 1.959610134894e-04 3.928195803871e-02 3.937214205199e-02 9.018401328898e-05 8.732026729330e-02 8.753388943064e-02 2.136221373374e-04
5.483870967742e-01 2.903225806452e-01 1.612903225806e-01 9.802369923339e-02 9.821866530377e-02 1.949660703805e-04 4.901958012371e-02 4.910933265188e-02 8.975252817317e-05 1.089694909020e-01 1.091820426911e-01 2.125517891767e-04
5.806451612903e-01 2.903225806452e-01 1.612903225806e-01 1.212574527716e-01 1.214504055674e-01 1.929527958280e-04 6.063632476286e-02 6.072520278369e-02 8.887802083697e-05 1.347965742877e-01 1.350069594664e-01 2.103851787260e-04
6.129032258065e-01 2.903225806452e-01 1.612903225806e-01 1.487044125935e-01 1.488942861072e-01 1.898735137224e-04 7.435960610550e-02 7.444714305360e-02 8.753694809652e-05 1.653071151526e-01 1.655141846200e-01 2.070694674861e-04
6.451612903226e-01 2.903225806452e-01 1.612903225806e-01 1.808454212329e-01 1.810310756334e-01 1.856544005091e-04 9.042984502568e-02 9.051553781668e-02 8.569279100350e-05 2.010356284895e-01 2.012381512933e-01 2.025228038058e-04
6.774193548387e-01 2.903225806452e-01 1.612903225806e-01 2.181873378135e-01 2.183675303539e-01 1.801925404381e-04 1.091004706578e-01 1.091837651770e-01 8.329451917145e-05 2.425455498902e-01 2.427421809055e-01 1.966310152320e-04
7.096774193548e-01 2.903225806452e-01 1.612903225806e-01 2.612630422735e-01 2.614363939748e-01 1.733517013175e-04 1.306379226002e-01 1.307181969874e-01 8.027438720168e-05 2.904292402905e-01 2.906184831538e-01 1.892428633331e-04
7.419354838710e-01 2.903225806452e-01 1.612903225806e-01 3.106314411373e-01 3.107963976997e-01 1.649565623938e-04 1.553216539280e-01 1.553981988498e-01 7.654492187328e-05 3.453079924546e-01 3.454881560134e-01 1.801635587987e-04
7.741935483871e-01 2.903225806452e-01 1.612903225806e-01 3.668774751729e-01 3.670322602301e-01 1.547850572797e-04 1.834441351940e-01 1.835161301151e-01 7.199492107579e-05 4.078320395808e-01 4.080011857373e-01 1.691461564507e-04
8.064516129032e-01 2.903225806452e-01 1.612903225806e-01 4.306121293025e-01 4.307546877656e-01 1.425584631385e-04 2.153108596179e-01 2.153773438828e-01 6.648426494776e-05 4.786805664444e-01 4.788364468564e-01 1.558804120251e-04
8.387096774194e-01 2.903225806452e-01 1.612903225806e-01 5.024724450398e-01 5.026003740034e-01 1.279289635822e-04 2.512403496204e-01 2.513001870017e-01 5.983738129345e-05 5.585617233935e-01 5.587017021796e-01 1.399787860609e-04
8.709677419355e-01 2.903225806452e-01 1.612903225806e-01 5.831215352616e-01 5.832320001386e-01 1.104648769973e-04 2.915641646388e-01 2.916160000693e-01 5.183543054588e-05 6.482126430021e-01 6.483336027936e-01 1.209597914831e-04
9.032258064516e-01 2.903225806452e-01 1.612903225806e-01 6.732485996466e-01 6.733382348642e-01 8.963521760053e-05 3.366269094301e-01 3.366691174321e-01 4.220800200083e-05 7.483994575475e-01 7.484976880631e-01 9.823051563485e-05
9.354838709677e-01 2.903225806452e-01 1.612903225806e-01 7.735689362636e-01 7.736337343710e-01 6.479810733306e-05 3.867862406577e-01 3.868168671855e-01 3.062652772978e-05 8.599173123200e-01 8.599883856307e-01 7.107331074441e-05
9.677419354839e-01 2.903225806452e-01 1.612903225806e-01 8.848239414829e-01 8.848591423476e-01 3.520086472197e-05 4.424128678994e-01 4.424295711738e-01 1.670327435654e-05 9.835903660930e-01 9.836290114170e-01 3.864532395392e-05
1.000000000000e+00 2.903225806452e-01 1.612903225806e-01 1.007781089981e+00 1.007781089981e+00 0.000000000000e+00 5.038905449903e-01 5.038905449903e-01 0.000000000000e+00 1.120271769620e+00 1.120271769620e+00 0.000000000000e+00
0.000000000000e+00 3.225806451613e-01 1.612903225806e-01 1.150488185975e-02 1.150488185975e-02 0.000000000000e+00 5.752440929876e-03 5.752440929876e-03 0.000000000000e+00 1.278908136741e-02 1.278908136741e-02 0.000000000000e+00
3.225806451613e-02 3.225806451613e-01 1.612903225806e-01 1.146980189029e-02 1.150596467216e-02 3.616278187427e-05 5.735851260712e-03 5.752982336081e-03 1.713107536875e-05 1.275059915445e-02 1.279028504565e-02 3.968589120087e-05
6.451612903226e-02 3.225806451613e-01 1.612903225806e-01 1.145550467598e-02 1.152220685832e-02 6.670218233432e-05 5.729630425022e-03 5.761103429159e-03 3.147300413640e-05 1.273520733158e-02 1.280834021935e-02 7.313288776519e-05
9.677419354839e-02 3.225806451613e-01 1.612903225806e-01 1.150014609339e-02 1.159258966499e-02 9.244357159758e-05 5.752839143446e-03 5.796294832494e-03 4.345568904858e-05 1.278531151313e-02 1.288657930536e-02 1.012677922274e-04
1.290322580645e-01 3.225806451613e-01 1.612903225806e-01 1.166795738591e-02 1.178208183680e-02 1.141244508899e-04 5.837580986338e-03 5.891040918398e-03 5.345993205976e-05 1.297230605983e-02 1.309722299847e-02 1.249169386444e-04
1.612903225806e-01 3.225806451613e-01 1.612903225806e-01 1.204926442161e-02 1.218163961621e-02 1.323751945952e-04 6.029010682205e-03 6.090819808104e-03 6.180912589924e-05 1.339659477276e-02 1.354138027137e-02 1.447854986072e-04
1.935483870968e-01 3.225806451613e-01 1.612903225806e-01 1.276048765177e-02 1.290820674354e-02 1.477190917702e-04 6.385333054590e-03 6.454103371770e-03 6.877031717943e-05 1.418759028409e-02 1.434904837467e-02 1.614580905741e-04
2.258064516129e-01 3.225806451613e-01 1.612903225806e-01 1.394413088712e-02 1.410471445695e-02 1.605835698353e-04 6.977796619275e-03 7.052357228477e-03 7.456060920154e-05 1.550370115315e-02 1.567911283688e-02 1.754116837318e-04
2.580645161290e-01 3.225806451613e-01 1.612903225806e-01 1.576876652396e-02 1.594008149246e-02 1.713149685049e-04 7.890685606912e-03 7.970040746231e-03 7.935513931896e-05 1.753231512442e-02 1.771934746443e-02 1.870323400167e-04
2.903225806452e-01 3.225806451613e-01 1.612903225806e-01 1.842902154350e-02 1.860921408392e-02 1.801925404276e-04 9.221312522798e-03 9.304607041962e-03 8.329451916415e-05 2.048978332645e-02 2.068641434167e-02 1.966310152192e-04
3.225806451613e-01 3.225806451613e-01 1.612903225806e-01 2.214556580907e-02 2.233300596305e-02 1.874401539819e-04 1.108001196655e-02 1.116650298152e-02 8.649101496940e-05 2.462140708506e-02 2.482586383085e-02 2.044567457886e-04
3.548387096774e-01 3.225806451613e-01 1.612903225806e-01 2.716510277581e-02 2.735833835939e-02 1.932355835772e-04 1.359013574032e-02 1.367916917969e-02 8.903343936978e-05 3.020142746273e-02 3.041213457213e-02 2.107071094035e-04
3.870967741935e-01 3.225806451613e-01 1.612903225806e-01 3.376036231649e-02 3.395808000035e-02 1.977176838601e-04 1.688804907688e-02 1.697904000017e-02 9.099092329314e-05 3.753301718378e-02 3.774855348360e-02 2.155362998200e-04
4.193548387097e-01 3.225806451613e-01 1.612903225806e-01 4.223009530263e-02 4.243108711118e-02 2.009918085481e-04 2.112312779287e-02 2.121554355559e-02 9.241576271551e-05 4.694827453647e-02 4.716733576124e-02 2.190612247710e-04
4.516129032258e-01 3.225806451613e-01 1.612903225806e-01 5.289906962559e-02 5.310220341497e-02 2.031337893854e-04 2.645775619933e-02 2.655110170749e-02 9.334550816016e-05 5.880821889586e-02 5.902958487896e-02 2.213659831032e-04
4.838709677419e-01 3.225806451613e-01 1.612903225806e-01 6.611806741260e-02 6.632226013269e-02 2.041927200918e-04 3.306732563995e-02 3.316113006634e-02 9.380442639221e-05 7.350278759143e-02 7.372529258858e-02 2.225049971466e-04
5.161290322581e-01 3.225806451613e-01 1.612903225806e-01 8.226388326302e-02 8.246807598311e-02 2.041927200944e-04 4.114023356516e-02 4.123403799156e-02 9.380442639215e-05 9.145083392267e-02 9.167333891981e-02 2.225049971488e-04
5.483870967742e-01 3.225806451613e-01 1.612903225806e-01 1.017393233935e-01 1.019424571829e-01 2.031337893927e-04 5.087788308328e-02 5.097122859145e-02 9.334550816020e-05 1.131001261972e-01 1.133214921803e-01 2.213659831095e-04
5.806451612903e-01 3.225806451613e-01 1.612903225806e-01 1.249732056380e-01 1.251741974465e-01 2.009918085594e-04 6.249468296054e-02 6.258709872326e-02 9.241576271585e-05 1.389273477308e-01 1.391464089556e-01 2.190612247807e-04
6.129032258065e-01 3.225806451613e-01 1.612903225806e-01 1.524203603024e-01 1.526180779863e-01 1.977176838737e-04 7.621804806986e-02 7.630903899316e-02 9.099092329420e-05 1.694380978094e-01 1.696536341092e-01 2.155362998321e-04
6.451612903226e-01 3.225806451613e-01 1.612903225806e-01 1.845616319289e-01 1.847548675125e-01 1.932355835914e-04 9.228840031687e-02 9.237743375624e-02 8.903343937192e-05 2.051668936730e-01 2.053776007825e-01 2.107071094166e-04
6.774193548387e-01 3.225806451613e-01 1.612903225806e-01 2.219038820791e-01 2.220913222331e-01 1.874401539951e-04 1.109591701016e-01 1.110456611165e-01 8.649101497304e-05 2.466771736489e-01 2.468816303947e-01 2.044567458016e-04
7.096774193548e-01 3.225806451613e-01 1.612903225806e-01 2.649799933135e-01 2.651601858539e-01 1.801925404382e-04 1.324967984078e-01 1.325800929270e-01 8.329451916952e-05 2.945613016278e-01 2.947579326430e-01 1.966310152310e-04
7.419354838710e-01 3.225806451613e-01 1.612903225806e-01 3.143488746103e-01 3.145201895788e-01 1.713149685117e-04 1.571807396501e-01 1.572600947894e-01 7.935513932603e-05 3.494405731626e-01 3.496276055026e-01 1.870323400263e-04
7.741935483871e-01 3.225806451613e-01 1.612903225806e-01 3.705954685394e-01 3.707560521093e-01 1.605835698382e-04 1.853034654454e-01 1.853780260546e-01 7.456060921010e-05 4.119652235427e-01 4.121406352265e-01 1.754116837389e-04
8.064516129032e-01 3.225806451613e-01 1.612903225806e-01 4.343307605530e-01 4.344784796448e-01 1.477190917693e-04 2.171704695052e-01 2.172392398224e-01 6.877031718916e-05 4.828144382550e-01 4.829758963456e-01 1.614580905786e-04
8.387096774194e-01 3.225806451613e-01 1.612903225806e-01 5.061917906879e-01 5.063241658825e-01 1.323751945914e-04 2.531002738154e-01 2.531620829413e-01 6.180912590920e-05 5.626963661701e-01 5.628411516688e-01 1.447854986094e-04
8.709677419355e-01 3.225806451613e-01 1.612903225806e-01 5.868416675668e-01 5.869557920177e-01 1.141244508850e-04 2.934244360768e-01 2.934778960089e-01 5.345993206907e-05 6.523481353441e-01 6.524730522828e-01 1.249169386454e-04
9.032258064516e-01 3.225806451613e-01 1.612903225806e-01 6.769695831717e-01 6.770620267433e-01 9.244357159233e-05 3.384875576826e-01 3.385310133717e-01 4.345568905678e-05 7.525358697601e-01 7.526371375523e-01 1.012677922274e-04
9.354838709677e-01 3.225806451613e-01 1.612903225806e-01 7.772908240677e-01 7.773575262501e-01 6.670218232974e-05 3.886472901209e-01 3.886787631250e-01 3.147300414236e-05 8.640547022322e-01 8.641278351199e-01 7.313288776456e-05
9.677419354839e-01 3.225806451613e-01 1.612903225806e-01 8.885467714449e-01 8.885829342267e-01 3.616278187191e-05 4.442743360380e-01 4.442914671134e-01 1.713107537193e-05 9.877287750149e-01 9.877684609061e-01 3.968589120062e-05
1.000000000000e+00 3.225806451613e-01 1.612903225806e-01 1.011504881860e+00 1.011504881860e+00 0.000000000000e+00 5.057524409299e-01 5.057524409299e-01 0.000000000000e+00 1.124411219109e+00 1.124411219109e+00 0.000000000000e+00
0.000000000000e+00 3.548387096774e-01 1.612903225806e-01 1.653021425609e-02 1.653021425609e-02 0.000000000000e+00 8.265107128046e-03 8.265107128046e-03 0.000000000000e+00 1.837535210869e-02 1.837535210869e-02 0.000000000000e+00
3.225806451613e-02 3.548387096774e-01 1.612903225806e-01 1.649437637097e-02 1.653129706850e-02 3.692069753249e-05 8.248182502053e-03 8.265648534251e-03 1.746603219827e-05 1.833605115375e-02 1.837655578694e-02 4.050463318355e-05
6.451612903226e-02 3.548387096774e-01 1.612903225806e-01 1.647933557072e-02 1.654753925466e-02 6.820368393549e-05 8.241633270818e-03 8.273769627328e-03 3.213635651011e-05 1.831985619202e-02 1.839461096063e-02 7.475476861334e-05
9.677419354839e-02 3.548387096774e-01 1.612903225806e-01 1.652326103376e-02 1.661792206133e-02 9.466102757021e-05 8.264526226330e-03 8.308961030664e-03 4.443480433397e-05 1.836918731131e-02 1.847285004664e-02 1.036627353349e-04
1.290322580645e-01 3.548387096774e-01 1.612903225806e-01 1.669039543564e-02 1.680741423314e-02 1.170187974925e-04 8.348970120339e-03 8.403707116568e-03 5.473699622876e-05 1.855545129171e-02 1.868349373975e-02 1.280424480458e-04
1.612903225806e-01 3.548387096774e-01 1.612903225806e-01 1.707107368076e-02 1.720697201255e-02 1.358983317917e-04 8.540123725156e-03 8.603486006274e-03 6.336228111757e-05 1.897906172298e-02 1.912765101265e-02 1.485892896794e-04
1.935483870968e-01 3.548387096774e-01 1.612903225806e-01 1.778172269183e-02 1.793353913988e-02 1.518164480439e-04 8.896194694940e-03 8.966769569939e-03 7.057487499960e-05 1.976943821221e-02 1.993531911595e-02 1.658809037441e-04
2.258064516129e-01 3.548387096774e-01 1.612903225806e-01 1.896485033198e-02 1.913004685329e-02 1.651965213140e-04 9.488433238125e-03 9.565023426647e-03 7.659018852179e-05 2.108499364322e-02 2.126538357816e-02 1.803899349421e-04
2.580645161290e-01 3.548387096774e-01 1.612903225806e-01 2.078903099523e-02 2.096541388880e-02 1.763828935735e-04 1.040112431931e-02 1.048270694440e-02 8.158262509159e-05 2.311311783810e-02 2.330561820571e-02 1.925003676143e-04
2.903225806452e-01 3.548387096774e-01 1.612903225806e-01 2.344889207977e-02 2.363454648026e-02 1.856544004972e-04 1.173158044913e-02 1.181727324013e-02 8.569279099799e-05 2.607016227916e-02 2.627268508295e-02 2.025228037928e-04
3.225806451613e-01 3.548387096774e-01 1.612903225806e-01 2.716510277581e-02 2.735833835939e-02 1.932355835772e-04 1.359013574032e-02 1.367916917969e-02 8.903343936978e-05 3.020142746273e-02 3.041213457213e-02 2.107071094035e-04
3.548387096774e-01 3.548387096774e-01 1.612903225806e-01 3.218436522153e-02 3.238367075573e-02 1.993055341926e-04 1.610014122927e-02 1.619183537786e-02 9.169414858987e-05 3.578115292936e-02 3.599840531341e-02 2.172523840524e-04
3.870967741935e-01 3.548387096774e-01 1.612903225806e-01 3.877940770025e-02 3.898341239669e-02 2.040046964340e-04 1.939796128044e-02 1.949170619834e-02 9.374491790730e-05 4.311250959676e-02 4.333482422488e-02 2.223146281225e-04
4.193548387097e-01 3.548387096774e-01 1.612903225806e-01 4.724897951050e-02 4.745641950752e-02 2.074399970170e-04 2.363297087563e-02 2.372820975376e-02 9.523887813122e-05 5.252759397848e-02 5.275360650252e-02 2.260125240410e-04
4.516129032258e-01 3.548387096774e-01 1.612903225806e-01 5.791784719897e-02 5.812753581131e-02 2.096886123421e-04 2.896755362351e-02 2.906376790566e-02 9.621428214676e-05 6.438742393861e-02 6.461585562024e-02 2.284316816319e-04
4.838709677419e-01 3.548387096774e-01 1.612903225806e-01 7.113679192214e-02 7.134759252903e-02 2.108006068910e-04 3.557710036537e-02 3.567379626451e-02 9.669589914815e-05 7.908193571830e-02 7.931156332986e-02 2.296276115565e-04
5.161290322581e-01 3.548387096774e-01 1.612903225806e-01 8.728260777256e-02 8.749340837945e-02 2.108006068940e-04 4.365000829058e-02 4.374670418973e-02 9.669589914769e-05 9.702998204954e-02 9.725960966110e-02 2.296276115587e-04
5.483870967742e-01 3.548387096774e-01 1.612903225806e-01 1.067581009669e-01 1.069677895792e-01 2.096886123505e-04 5.338768050747e-02 5.348389478961e-02 9.621428214549e-05 1.186793312400e-01 1.189077629216e-01 2.284316816383e-04
5.806451612903e-01 3.548387096774e-01 1.612903225806e-01 1.299920898458e-01 1.301995298429e-01 2.074399970299e-04 6.500452604330e-02 6.509976492143e-02 9.523887812937e-05 1.445066671729e-01 1.447326796969e-01 2.260125240509e-04
6.129032258065e-01 3.548387096774e-01 1.612903225806e-01 1.574394056862e-01 1.576434103827e-01 2.040046964498e-04 7.872796027342e-02 7.882170519133e-02 9.374491790555e-05 1.750175902224e-01 1.752399048505e-01 2.223146281349e-04
6.451612903226e-01 3.548387096774e-01 1.612903225806e-01 1.895808943746e-01 1.897801999088e-01 1.993055342092e-04 9.479840580582e-02 9.489009995441e-02 9.169414858864e-05 2.107466191397e-01 2.109638715237e-01 2.172523840658e-04
6.774193548387e-01 3.548387096774e-01 1.612903225806e-01 2.269234190458e-01 2.271166546294e-01 1.932355835929e-04 1.134692938753e-01 1.135583273147e-01 8.903343936970e-05 2.522571940265e-01 2.524679011359e-01 2.107071094167e-04
7.096774193548e-01 3.548387096774e-01 1.612903225806e-01 2.699998638498e-01 2.701855182503e-01 1.856544005104e-04 1.350070663341e-01 1.350927591251e-01 8.569279099926e-05 3.001416805805e-01 3.003442033843e-01 2.025228038046e-04
7.419354838710e-01 3.548387096774e-01 1.612903225806e-01 3.193691390816e-01 3.195455219751e-01 1.763828935829e-04 1.596911783625e-01 1.597727609876e-01 8.158262509475e-05 3.550213758762e-01 3.552138762439e-01 1.925003676240e-04
7.741935483871e-01 3.548387096774e-01 1.612903225806e-01 3.756161879843e-01 3.757813845056e-01 1.651965213191e-04 1.878141020643e-01 1.878906922528e-01 7.659018852646e-05 4.175465160328e-01 4.177269059678e-01 1.803899349490e-04
8.064516129032e-01 3.548387096774e-01 1.612903225806e-01 4.393519955930e-01 4.395038120411e-01 1.518164480449e-04 2.196813311455e-01 2.197519060205e-01 7.057487500561e-05 4.883962861831e-01 4.885621670869e-01 1.658809037483e-04
8.387096774194e-01 3.548387096774e-01 1.612903225806e-01 5.112135999471e-01 5.113494982789e-01 1.358983317893e-04 2.556113868583e-01 2.556747491394e-01 6.336228112441e-05 5.682788331204e-01 5.684274224100e-01 1.485892896811e-04
8.709677419355e-01 3.548387096774e-01 1.612903225806e-01 5.918641056166e-01 5.919811244141e-01 1.170187974886e-04 2.959358252108e-01 2.959905622070e-01 5.473699623526e-05 6.579312805760e-01 6.580593230241e-01 1.280424480459e-04
9.032258064516e-01 3.548387096774e-01 1.612903225806e-01 6.819926981121e-01 6.820873591396e-01 9.466102756572e-05 3.409992447655e-01 3.410436795698e-01 4.443480434030e-05 7.581197455582e-01 7.582234082936e-01 1.036627353345e-04
9.354838709677e-01 3.548387096774e-01 1.612903225806e-01 7.823146549625e-01 7.823828586464e-01 6.820368393123e-05 3.911592929667e-01 3.911914293232e-01 3.213635651456e-05 8.696393510926e-01 8.697141058612e-01 7.475476861218e-05
9.677419354839e-01 3.548387096774e-01 1.612903225806e-01 8.935713459255e-01 8.936082666231e-01 3.692069752947e-05 4.467866672793e-01 4.468041333115e-01 1.746603220049e-05 9.933142270142e-01 9.933547316474e-01 4.050463318217e-05
1.000000000000e+00 3.548387096774e-01 1.612903225806e-01 1.016530214256e+00 1.016530214256e+00 0.000000000000e+00 5.082651071280e-01 5.082651071280e-01 0.000000000000e+00 1.129997489851e+00 1.129997489851e+00 0.000000000000e+00
0.000000000000e+00 3.870967741935e-01 1.612903225806e-01 2.312995589705e-02 2.312995589705e-02 0.000000000000e+00 1.156497794853e-02 1.156497794853e-02 0.000000000000e+00 2.571177102016e-02 2.571177102016e-02 0.000000000000e+00
3.225806451613e-02 3.870967741935e-01 1.612903225806e-01 2.309353831702e-02 2.313103870946e-02 3.750039243674e-05 1.154779847233e-02 1.156551935473e-02 1.772088239577e-05 2.567184457263e-02 2.571297469840e-02 4.113012577488e-05
6.451612903226e-02 3.870967741935e-01 1.612903225806e-01 2.307792809703e-02 2.314728089562e-02 6.935279858942e-05 1.154099906069e-02 1.157364044781e-02 3.264138711504e-05 2.565503528765e-02 2.573102987210e-02 7.599458445321e-05
9.677419354839e-02 3.870967741935e-01 1.612903225806e-01 2.312130403842e-02 2.321766370229e-02 9.635966386923e-05 1.156365086631e-02 1.160883185114e-02 4.518098483027e-05 2.570377370657e-02 2.580926895811e-02 1.054952515370e-04
1.290322580645e-01 3.870967741935e-01 1.612903225806e-01 2.328791724023e-02 2.340715587409e-02 1.192386338698e-04 1.164786643402e-02 1.170357793705e-02 5.571150302522e-05 2.588947574700e-02 2.601991265122e-02 1.304369042175e-04
1.612903225806e-01 3.870967741935e-01 1.612903225806e-01 2.366810946521e-02 2.380671365351e-02 1.386041882983e-04 1.183880759027e-02 1.190335682675e-02 6.454923648367e-05 2.631256241998e-02 2.646406992412e-02 1.515075041400e-04
1.935483870968e-01 3.870967741935e-01 1.612903225806e-01 2.437831277701e-02 2.453328078084e-02 1.549680038289e-04 1.219468423533e-02 1.226664039042e-02 7.195615508780e-05 2.710245887211e-02 2.727173802742e-02 1.692791553110e-04
2.258064516129e-01 3.870967741935e-01 1.612903225806e-01 2.556103850840e-02 2.572978849425e-02 1.687499858512e-04 1.278674804150e-02 1.286489424713e-02 7.814620562454e-05 2.841758169775e-02 2.860180248963e-02 1.842207918743e-04
2.580645161290e-01 3.870967741935e-01 1.612903225806e-01 2.738486304931e-02 2.756515552976e-02 1.802924804490e-04 1.369928475243e-02 1.378257776488e-02 8.329301245085e-05 3.044532281942e-02 3.064203711718e-02 1.967142977668e-04
2.903225806452e-01 3.870967741935e-01 1.612903225806e-01 3.004441460751e-02 3.023428812122e-02 1.898735137109e-04 1.502960711252e-02 1.511714406061e-02 8.753694809272e-05 3.340203452695e-02 3.360910399442e-02 2.070694674744e-04
3.225806451613e-01 3.870967741935e-01 1.612903225806e-01 3.376036231649e-02 3.395808000035e-02 1.977176838601e-04 1.688804907688e-02 1.697904000017e-02 9.099092329315e-05 3.753301718378e-02 3.774855348360e-02 2.155362998200e-04
